	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.0	0.0	0.0	0.31309	0.0	2.80412	0.0	5.95465	3.56558	37.87553	0.29482	0.39697	0.14049	0.20237	3.36168	0.19976	14.41637	0.30821	32.46658	0.26599	0.19624	0.52593	23.37243	30.25157	1.53063	36.05121	4.72634	59.85248000000001	44.37087	7.61938	49.22826	57.69042	0.92934	0.76956	66.28425	23.70608	0.2799	0.8022199999999999	0.3787	8.90783	0.18284	5.78034	23.14462	0.12139	0.09459	0.11299	6.97485	3.00857	0.18768	32.14417	53.06758000000001	43.88699	0.2474	46.96196	1.58785	27.11475	36.94217	4.05727	26.33103	5.34903	0.19417	16.30856	0.35367	19.0429	0.75093	38.39831	2.08975	0.00395	0.19728	3.26588	0.11973	34.55798	0.49179	0.23656	0.03941	0.23068	6.89744	29.88841	58.90183	3.63967	0.30314	29.41865	0.24527	0.35988	0.11213	1.67337	7.2122	0.70152	46.77235	0.31467	0.23706	30.07643	10.50408	0.70965	40.07917	4.37337	4.11463	62.5068	21.33996	0.49486	0.46809	0.53241	37.64679	4.8087800000000005	0.22027	24.94821	0.2274	10.25089
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0.0	0.0	0.0	0.29122	0.0	0.6405	0.0	0.0	0.01469	0.22013	0.14667	0.0193	0.00229	0.0065099999999999	1.89953	0.00693	3.70559	0.01325	1.67985	0.00851	0.0168199999999999	0.34001	0.01303	0.00313	1.24078	0.00326	4.46425	0.0	0.01765	7.364910000000001	0.01341	0.33019	0.33622	0.02034	0.20015	0.87536	0.02353	0.53995	0.00769	0.01275	0.02051	1.15113	0.02443	0.00042	0.00464	0.00281	6.911389999999999	2.32401	0.01107	0.00843	0.46824	0.0501	0.01066	0.00614	1.2785799999999998	1.61969	2.56386	2.42931	2.5239700000000003	1.65013	0.00452	1.25588	0.02196	2.97675	0.03709	3.940830000000001	2.08975	0.00395	0.0019	0.00904	0.00425	0.16677	0.01448	0.02892	0.00162	0.0087099999999999	0.21496	0.00821	0.69408	3.41505	0.00806	0.00607	0.00481	0.00333	0.0	1.15477	3.39894	0.01517	0.82799	0.008	0.01178	0.01094	1.52432	0.01464	0.66974	0.45412	3.8411	3.64586	5.1193800000000005	0.06046	0.0	0.44906	0.32812	2.20284	0.00172	0.01045	0.2274	10.24651
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0.0	0.0	0.0	0.0	0.0	0.13235	0.0	0.0	0.0	0.08326	0.0	0.00218	0.0	0.0	0.23801	0.0	0.0	0.0	0.42275	0.0	0.00253	0.09812	0.00085	0.0	0.51813	0.0	0.00017	0.0	0.00138	2.55477	0.0	0.12261	0.00062	0.0	0.05022	0.23149	0.00634	0.0027	0.00171	0.00148	0.00815	0.22524	0.0	0.0	0.0	0.0	1.83234	0.78459	0.00158	0.0	0.16543	0.00972	0.0	0.0	0.4832	0.43468	0.0046	0.71096	0.62833	0.0008699999999999	0.0	0.29034	0.00266	0.90716	0.00742	0.7736	0.73209	0.0	0.0	0.0	0.00053	0.06172	0.00236	0.01095	0.0	0.0	0.09264	0.00061	0.17582	0.4607	0.00205	0.0	0.0	0.0	0.0	0.3469	0.7329	0.00336	0.18545	0.0	0.00235	0.00185	0.38049	0.003	0.20108	0.0	0.8321700000000001	1.09911	0.6472100000000001	0.02319	0.0	0.05934	0.07517	0.59221	0.0	0.00203	0.0693299999999999	2.89661
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara|t__GCF_000233955	0.0	0.0	0.0	0.0	0.0	0.13235	0.0	0.0	0.0	0.08326	0.0	0.00218	0.0	0.0	0.23801	0.0	0.0	0.0	0.42275	0.0	0.00253	0.09812	0.00085	0.0	0.51813	0.0	0.00017	0.0	0.00138	2.55477	0.0	0.12261	0.00062	0.0	0.05022	0.23149	0.00634	0.0027	0.00171	0.00148	0.00815	0.22524	0.0	0.0	0.0	0.0	1.83234	0.78459	0.00158	0.0	0.16543	0.00972	0.0	0.0	0.4832	0.43468	0.0046	0.71096	0.62833	0.0008699999999999	0.0	0.29034	0.00266	0.90716	0.00742	0.7736	0.73209	0.0	0.0	0.0	0.00053	0.06172	0.00236	0.01095	0.0	0.0	0.09264	0.00061	0.17582	0.4607	0.00205	0.0	0.0	0.0	0.0	0.3469	0.7329	0.00336	0.18545	0.0	0.00235	0.00185	0.38049	0.003	0.20108	0.0	0.8321700000000001	1.09911	0.6472100000000001	0.02319	0.0	0.05934	0.07517	0.59221	0.0	0.00203	0.0693299999999999	2.89661
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified	0.0	0.0	0.0	0.18799	0.0	0.50629	0.0	0.0	0.01469	0.13425	0.07194	0.01712	0.00229	0.0065099999999999	1.6385599999999998	0.00617	1.42285	0.00981	1.2476200000000002	0.0074099999999999	0.01429	0.23166	0.01218	0.00313	0.68718	0.00326	1.59294	0.0	0.01627	4.71324	0.01341	0.20204	0.11945	0.01765	0.1346	0.57521	0.0172	0.14553	0.00599	0.00939	0.00982	0.8484299999999999	0.00906	0.00042	0.00464	0.00281	4.9120300000000015	1.53019	0.00572	0.00584	0.29035	0.02345	0.0095	0.00614	0.78887	1.0824200000000002	0.8076399999999999	1.5842	1.72477	0.6338	0.00452	0.91578	0.01221	1.99092	0.02301	3.06178	1.28127	0.00395	0.0019	0.00325	0.00372	0.0874	0.01212	0.01615	0.00162	0.00489	0.11078	0.0076	0.48762	2.9525	0.00601	0.00607	0.00481	0.00333	0.0	0.70505	2.597	0.01181	0.59887	0.00745	0.00944	0.00909	1.13469	0.01164	0.46548	0.21361	2.73036	2.54117	4.4642300000000015	0.03458	0.0	0.38011	0.23122	1.60774	0.00084	0.00842	0.14426	7.2945
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0.0	0.0	0.0	0.10324	0.0	0.00186	0.0	0.0	0.0	0.00262	0.07474	0.0	0.0	0.0	0.02296	0.0007599999999999	2.28274	0.00344	0.00948	0.0011	0.0	0.01024	0.0	0.0	0.03547	0.0	2.87113	0.0	0.0	0.09691	0.0	0.00554	0.21614	0.00269	0.01533	0.06866	0.0	0.39172	0.0	0.00188	0.00254	0.07745	0.01536	0.0	0.0	0.0	0.16702	0.00923	0.00377	0.00259	0.01246	0.01693	0.00116	0.0	0.0065099999999999	0.10259	1.75161	0.13415	0.17087	1.01547	0.0	0.04976	0.00709	0.07867	0.0066599999999999	0.10545	0.0763799999999999	0.0	0.0	0.00578	0.0	0.01765	0.0	0.00182	0.0	0.00383	0.01155	0.0	0.03064	0.00186	0.0	0.0	0.0	0.0	0.0	0.1028099999999999	0.06903	0.0	0.04366	0.00054	0.0	0.0	0.00913	0.0	0.00318	0.2405	0.27857	0.00558	0.00795	0.00269	0.0	0.00961	0.02173	0.00288	0.00088	0.0	0.01382	0.0554
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila|t__GCF_000205165	0.0	0.0	0.0	0.10324	0.0	0.00186	0.0	0.0	0.0	0.00262	0.07474	0.0	0.0	0.0	0.02296	0.0007599999999999	2.28274	0.00344	0.00948	0.0011	0.0	0.01024	0.0	0.0	0.03547	0.0	2.87113	0.0	0.0	0.09691	0.0	0.00554	0.21614	0.00269	0.01533	0.06866	0.0	0.39172	0.0	0.00188	0.00254	0.07745	0.01536	0.0	0.0	0.0	0.16702	0.00923	0.00377	0.00259	0.01246	0.01693	0.00116	0.0	0.0065099999999999	0.10259	1.75161	0.13415	0.17087	1.01547	0.0	0.04976	0.00709	0.07867	0.0066599999999999	0.10545	0.0763799999999999	0.0	0.0	0.00578	0.0	0.01765	0.0	0.00182	0.0	0.00383	0.01155	0.0	0.03064	0.00186	0.0	0.0	0.0	0.0	0.0	0.1028099999999999	0.06903	0.0	0.04366	0.00054	0.0	0.0	0.00913	0.0	0.00318	0.2405	0.27857	0.00558	0.00795	0.00269	0.0	0.00961	0.02173	0.00288	0.00088	0.0	0.01382	0.0554
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.0	0.0	0.0	0.02187	0.0	2.16362	0.0	5.95465	3.5509	37.6554	0.14815	0.37767	0.13819	0.19586	1.46215	0.19283	10.71078	0.29496	30.78673	0.25747	0.17941	0.18591	23.3594	30.24843	0.28985	36.04795	0.26209	59.85248000000001	44.35322	0.25447	49.21485	57.36023	0.59312	0.74922	66.0841	22.83072	0.25637	0.26227	0.371	8.89508	0.16233	4.62921	23.12019	0.1209599999999999	0.08995	0.11018	0.06345	0.6845600000000001	0.17661	32.13574000000001	52.59933	43.83689	0.23674	46.95582	0.30927	25.49506	34.37831	1.62796	23.80707	3.69889	0.18965	15.05268	0.33171	16.06615	0.7138399999999999	34.45748	0.0	0.0	0.19538	3.25684	0.11548	34.39121	0.47731	0.20765	0.03779	0.22197	6.68248	29.8802	58.20775	0.22461	0.29508	29.41257	0.24046	0.35655	0.11213	0.5186	3.81326	0.6863600000000001	45.94437	0.30667	0.22528	30.065490000000004	8.97976	0.69501	39.40943	3.91925	0.27353	58.86094	16.220579999999998	0.4344	0.46809	0.08335	37.31867	2.6059400000000004	0.21855	24.93776	0.0	0.00437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0	0.00248	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00501	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.0	0.00889	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.00242	0.0	0.0	0.21936	0.0	0.0	0.0	0.11847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01402	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.04835	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia|t__Prevotella_bivia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0	0.00248	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00501	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.0	0.00889	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.00242	0.0	0.0	0.21936	0.0	0.0	0.0	0.11847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01402	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.04835	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae|t__GCF_000162455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae|t__Prevotella_buccae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis|t__GCF_000177075	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.0	0.0	0.0	0.0	0.0	2.16362	0.0	5.95465	0.11896	37.63786	0.12148	0.37293	0.10893	0.16213	1.45264	0.19283	10.71078	0.25418	26.47068	0.21498	0.13366	0.14197	23.29448	30.24843	0.27403	35.98126	0.21426	34.26543	28.97573	0.21598	49.17436	57.28631	0.59312	0.5948100000000001	65.88868000000001	22.76401	0.23327	0.22068	0.28873	8.84598	0.16055	3.49081	22.88849	0.11436	0.07944	0.07899	0.05642	0.6310600000000001	0.16688	0.42161	48.70943	43.50975	0.20172	10.48259	0.25832	20.51683	34.34898	1.59797	23.75593	3.69142	0.16908	14.94289	0.27544	0.4956100000000001	0.61098	30.004890000000003	0.0	0.0	0.16087	3.2406900000000003	0.09475	27.6353	0.41442	0.1771599999999999	0.01957	0.22197	5.73114	29.85252	58.16551	0.21161	0.25603	29.31658	0.21	0.11278	0.10643	0.3814	3.79984	0.45507	45.9043	0.27148	0.18353	30.036	8.896360000000003	0.5595600000000001	39.40183	3.85266	0.23326	58.85137	16.185389999999998	0.30844	0.42097	0.03982	37.08583	2.54343	0.16842	24.93498	0.0	0.00392
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri|t__GCF_000157935	0.0	0.0	0.0	0.0	0.0	2.16362	0.0	5.95465	0.11896	37.63786	0.12148	0.37293	0.10893	0.16213	1.45264	0.19283	10.71078	0.25418	26.47068	0.21498	0.13366	0.14197	23.29448	30.24843	0.27403	35.98126	0.21426	34.26543	28.97573	0.21598	49.17436	57.28631	0.59312	0.5948100000000001	65.88868000000001	22.76401	0.23327	0.22068	0.28873	8.84598	0.16055	3.49081	22.88849	0.11436	0.07944	0.07899	0.05642	0.6310600000000001	0.16688	0.42161	48.70943	43.50975	0.20172	10.48259	0.25832	20.51683	34.34898	1.59797	23.75593	3.69142	0.16908	14.94289	0.27544	0.4956100000000001	0.61098	30.004890000000003	0.0	0.0	0.16087	3.2406900000000003	0.09475	27.6353	0.41442	0.1771599999999999	0.01957	0.22197	5.73114	29.85252	58.16551	0.21161	0.25603	29.31658	0.21	0.11278	0.10643	0.3814	3.79984	0.45507	45.9043	0.27148	0.18353	30.036	8.896360000000003	0.5595600000000001	39.40183	3.85266	0.23326	58.85137	16.185389999999998	0.30844	0.42097	0.03982	37.08583	2.54343	0.16842	24.93498	0.0	0.00392
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola|t__Prevotella_denticola_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.0	0.00649	0.0	0.0	0.0	0.03433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00454	0.0	0.0	0.0	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0383	0.0	0.014	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens|t__Prevotella_disiens_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.0	0.00649	0.0	0.0	0.0	0.03433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00454	0.0	0.0	0.0	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0383	0.0	0.014	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola|t__GCF_000234055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
